Diện tích,Số tầng,Đường vào,Pháp lý,Nội thất,Latitude,Longitude,Quan_Huyen,Phuong_Xa,Dien_Tich_Lo,hem_xe_hoi,gan_cho_sieu_thi,gan_truong_hoc,gan_benh_vien,gan_cong_vien_ho_nuoc,duong_vao_null_flag,Duong,Ty_Le_Giao_Thong,Ty_Le_Cong_Cong_CX,Ty_Le_Dat_O,Tổng số phòng,khoang_cach_trung_tam,Khoảng giá
102.0,3.0,20.0,2.0,1.0,10.8059831975772,106.790085665413,19.05373796668013,23.448246427193133,,0,0,0,0,0,0,19.567814035088464,,,,8.0,10.275679549367537,2.970414465569701
133.0,4.0,8.0,2.0,1.0,10.7722306302582,106.616568658501,10.737500000137535,7.657431272695933,98.9,0,0,0,0,0,0,9.52950535445163,4.3073811931243675,0.0,95.71284125379172,9.0,9.243268526355262,2.5416019934645457
63.0,4.0,8.0,2.0,0.0,10.7438471837232,106.630706778547,15.298885005321504,16.92478578683119,60569.2,1,1,1,1,0,1,28.11482872952159,1.137607893120596,98.43205787760115,0.4302681891126183,9.0,8.480242095488714,2.312535423847214
49.0,4.0,4.0,2.0,2.0,10.7915159690551,106.674642663167,18.635920863560628,16.92478578683119,1810.6,0,0,0,0,0,1,12.046459582407488,52.25560587650503,0.0,47.74384182039103,7.0,3.365793572297076,2.0476928433652555
25.0,4.0,3.0,2.0,1.0,10.7543885109902,106.669894005455,28.097694428239997,18.832267611843733,7457.3,0,0,0,0,0,0,83.28399184762165,1.5367492255910316,94.90740616577044,3.5565150925938345,11.0,4.170766882381346,2.2278615467981093
430.0,2.0,10.0,2.0,0.0,10.85036,106.6937,8.826587031047127,11.426648922654111,1791.3,0,0,0,0,0,0,16.794158118431127,10.131747892591973,0.0,89.86992686875453,12.0,8.307862721955567,3.817712325956905
281.0,3.0,16.8,0.0,0.0,10.8087116883438,106.664565301601,19.38917355371904,20.91861042068099,,0,0,0,0,0,1,41.35603387854614,,,,10.0,5.3995844398573185,4.290459441148391
68.0,2.0,6.0,2.0,2.0,10.791865742659,106.671827306486,18.635920863560628,16.235786822236673,1653.3,1,0,0,0,0,0,12.046459582407488,93.96177342285128,0.0,6.038831428052985,5.0,3.6518923331635222,2.6741486494265287
69.0,5.0,4.9,2.0,0.0,10.7936503116361,106.67445364949,18.635920863560628,16.92478578683119,174.5,0,0,0,0,0,1,18.650669319559206,0.0,0.0,100.0,10.0,3.5104862456648234,2.884800712846709
110.0,4.0,6.0,2.0,0.0,10.8341625588924,106.667966236534,11.098013468192365,14.561476341810373,37.6,0,1,0,0,0,1,13.029460334980808,54.9468085106383,0.0,45.0531914893617,9.0,7.411078275855925,3.218875824868201
60.0,1.0,8.0,2.0,1.0,10.8077752250044,106.703521092561,18.827244701348747,13.989509170186878,49.0,0,0,1,0,1,0,13.31094578383581,39.93877551020408,0.0,60.08163265306122,2.0,3.543126673011671,2.3513752571634776
51.0,2.0,8.0,2.0,0.0,10.7694023644931,106.622560142367,14.870739305516691,11.912309393836896,1527.3,1,0,0,0,0,0,16.486319239006043,66.17887775813527,33.208930792902514,0.6148104498133963,4.0,8.610632008924302,1.9671123567059163
46.0,4.0,6.0,2.0,1.0,10.8010417191414,106.656472737563,19.38917355371904,18.09242242658114,2838.1,0,1,1,0,1,0,33.110887385302135,97.20023959691343,0.0,2.801169796694972,9.0,5.613855910714995,2.4159137783010487
112.0,3.0,6.0,1.0,0.0,10.693796219712,106.653719887645,16.33892897114638,13.551703713859162,,1,1,1,0,0,1,19.567814035088464,,,,8.0,10.50450821518086,2.5626389983283526
72.0,4.0,8.0,2.0,0.0,10.8463021869146,106.675873092876,11.098013468192365,14.822692208439314,74.8,0,0,0,0,0,0,14.985197635798666,11.377005347593585,0.0,88.58288770053477,9.0,8.288613048697245,2.302585092994046
46.0,2.0,6.0,2.0,1.0,10.793232971603,106.718264806752,18.827244701348747,50.23742749693513,2195.4,1,1,0,0,0,0,67.28809664920624,86.23940967477452,0.0,0.0,4.0,2.680904843717835,2.050270164379556
130.0,1.0,30.0,2.0,0.0,10.7128924707691,106.58124698326,16.33892897114638,14.438607093870573,2996.6,0,0,0,1,0,0,16.972434283658274,94.84816124941602,0.0,5.151171327504506,2.0,14.85526240086538,2.5257286443082556
98.0,5.0,9.7,2.0,2.0,10.7985601646935,106.68751546022,18.635920863560628,20.91861042068099,,0,0,0,0,0,1,14.80404288147512,,,,25.0,2.9145721946674774,2.995732273553991
200.0,1.0,20.0,2.0,0.0,10.7692269453555,106.690390480044,53.75818181811302,87.57837901678283,1209.5,0,0,0,0,0,1,83.28399184762165,93.2046300124018,0.7027697395618024,0.0,12.0,1.3913197922578004,4.394449154672439
200.0,4.0,6.333333333333334,2.0,0.0,10.7894576065227,106.675129460193,54.466025226590574,20.454141463799196,1555.2,0,0,0,0,0,1,24.94667244603828,94.44058641975307,0.0,5.554912551440329,12.0,3.207292526045193,4.330733340286331
110.0,4.0,20.0,2.0,1.0,10.845408926784,106.718242794083,15.481076923082806,17.745664748897063,,0,0,0,0,0,0,18.708380720434395,,,,9.0,7.941790269548803,3.0204248861443626
232.0,2.0,8.0,2.0,2.0,10.8584589694821,106.642435615606,8.826587031047127,10.008242743195794,172.9,0,0,0,1,0,0,13.63886800976026,80.84441873915557,19.172932330827063,0.0,6.0,11.185884803687053,2.6026896854443837
139.0,4.0,7.0,2.0,0.0,10.76041950505405,106.68169705507502,28.097694428239997,15.13057065447157,2255.9,1,0,0,0,0,0,14.352042394380264,84.56137240125892,15.438184316680704,0.0,17.0,2.73748316035677,3.218875824868201
108.0,3.0,18.7,2.0,0.0,10.7623644236834,106.767033181473,19.05373796668013,23.448246427193133,,0,0,0,0,0,1,15.33599550725739,,,,12.0,7.360176589585685,2.5649493574615367
367.0,6.0,28.1,2.0,0.0,10.8035722707419,106.616791224973,14.870739305516691,16.856356137984616,947.3,1,1,1,0,1,1,21.335937863513983,19.915549456349627,0.0,80.08022801646786,13.0,9.705917450515052,3.169685580677429
124.0,1.0,5.0,2.0,0.0,10.8169205371987,106.7767829703,19.05373796668013,16.158217253074667,,1,1,0,1,1,0,14.072472078351389,,,,4.0,9.43612966606916,2.256541154492639
56.0,6.0,8.0,2.0,1.0,10.8350484724194,106.683996561903,11.098013468192365,20.32287616343902,110.2,1,0,0,0,0,0,13.831711568132798,55.64428312159709,0.0,44.33756805807622,10.0,6.826470292405237,2.4765384001174837
360.0,6.0,18.2,2.0,0.0,10.8286733001631,106.683718938262,11.098013468192365,15.287451678785835,2485.5,0,0,0,0,0,1,13.376417548688032,13.576342788171395,0.0,0.0,8.0,6.156992708019904,3.970291913552122
90.0,3.0,6.0,2.0,2.0,10.8056814121876,106.605051306519,10.737500000137535,8.14797889575701,1812.7,1,1,1,0,0,0,15.704661112489887,3.242676670160534,0.0,96.75952998289844,8.0,10.998163007540017,2.3702437414678603
74.0,5.0,7.470000000000001,2.0,0.0,10.7529650348671,106.67148414808,28.097694428239997,15.287451678785835,3101.2,1,0,0,1,0,1,45.19676856067105,69.92357796981815,0.0,30.07545466271121,10.0,4.126383132351944,2.970414465569701
130.0,7.0,18.2,0.0,0.0,10.7657820357712,106.673171927885,24.737276401817315,24.57074925894742,902.0,0,0,0,0,0,1,23.91089453871021,88.26940133037695,0.0,11.728381374722838,8.0,3.255454989299571,3.8918202981106265
104.0,3.0,18.4,2.0,0.0,10.8589520810071,106.756438018946,15.481076923082806,13.060348428976727,,0,1,0,0,0,1,19.567814035088464,,,,8.0,11.027642578904052,2.2823823856765264
90.0,4.0,12.277777777777777,2.0,2.0,10.7887880869281,106.661717661135,19.38917355371904,20.454141463799196,44.5,1,0,0,0,0,1,19.78572349979337,17.775280898876407,0.0,82.17977528089888,10.0,4.530728463871224,2.747270914255491
112.0,4.0,9.0,2.0,2.0,10.6847612977218,106.750116193908,8.13167257069548,7.42361482511043,,1,1,1,0,0,1,9.190783471876616,,,,12.0,11.471846362870412,2.0781907597781832
62.0,3.0,5.6,1.0,0.0,10.7701160473399,106.675180178892,24.737276401817315,16.92478578683119,559.0,0,0,0,0,0,1,20.343457938713676,90.01431127012522,0.0,9.923076923076923,10.0,2.9059657542570023,3.039749158970765
26.0,4.0,4.0,2.0,0.0,10.8358951174708,106.661224471019,11.098013468192365,16.92478578683119,1045.9,0,1,0,0,0,0,9.704490498839132,98.80485706090448,0.0,0.0,4.0,7.957698351191082,1.6486586255873816
48.0,4.0,2.0,2.0,2.0,10.8759582236028,106.74735194876,15.481076923082806,11.222476285950146,,0,1,1,0,0,0,13.509764574991983,,,,8.0,12.208888289958182,1.8718021769015911
60.0,3.0,8.0,2.0,1.0,10.7889916708021,106.800139594908,19.05373796668013,23.448246427193133,,1,1,1,0,1,0,14.431528014391567,,,,7.0,10.914291211240092,2.151762203259462
62.0,2.0,8.0,2.0,0.0,10.7735749672915,106.643537335567,15.05787481873062,15.14978969354972,5877.2,1,0,0,0,0,0,16.611253177759483,4.331824678418295,95.66851561968284,0.0,6.0,6.293609122823456,2.451005098112319
180.0,4.0,30.0,2.0,0.0,10.7447529162969,106.610784059887,10.737500000137535,19.33771441176799,902660.3,1,1,1,1,0,0,21.826500675291253,0.487598712383828,0.0,0.0,13.0,10.460019023100111,3.784189633918261
59.0,3.0,4.0,2.0,0.0,10.8587117136093,106.777685852509,15.481076923082806,14.67142827811316,,1,0,0,1,0,0,17.973134382196964,,,,7.0,12.431980905145744,2.104134154270207
86.0,4.0,12.0,2.0,0.0,10.6969588629116,106.740769535334,8.13167257069548,7.42361482511043,5037.1,0,0,0,0,0,0,14.285358342303551,36.529352206626825,17.310754203807747,46.158900954914536,9.0,9.79939582520332,2.2823823856765264
27.0,2.0,3.0,2.0,0.0,10.7752479152519,106.671718662511,24.737276401817315,20.454141463799196,172.0,1,1,1,1,0,0,14.606022320017669,0.0,0.0,100.0,5.0,3.2105366419839414,1.6094379124341005
80.0,4.0,8.125,0.0,0.0,10.8360014626884,106.848046240343,19.05373796668013,27.340928682292574,,0,0,0,0,1,1,23.043464925181645,,,,9.0,17.381429087342237,2.5257286443082556
716.0,3.0,17.8,2.0,0.0,10.8464500129607,106.764147804689,15.481076923082806,28.152792612928017,,0,0,0,0,0,1,19.567814035088464,,,,13.0,10.430044106828197,4.290459441148391
66.0,2.0,3.0,2.0,2.0,10.6917157635831,106.735936691597,8.13167257069548,7.42361482511043,1010.5,0,0,0,0,0,0,12.53073065389786,0.0,100.0,0.0,5.0,10.115273659256028,1.8547342683894432
147.0,5.0,17.1,2.0,0.0,10.7892454098031,106.699177908449,53.75818181811302,50.41080558760097,79.6,0,0,0,0,0,1,22.099755088028548,0.0,0.0,0.0,21.0,1.4877117044835153,3.58351893845611
140.0,4.0,16.0,2.0,0.0,10.715708497727,106.631807545187,9.678900518707806,15.287451678785835,444.7,0,0,1,0,0,0,16.678375937838855,18.293231391949625,0.0,81.7045199010569,9.0,10.11176379566968,2.9069010598473755
100.0,4.0,20.0,0.0,0.0,10.795414,106.77576,38.64743434299875,48.14671026164544,,0,0,0,0,0,0,20.527703275133295,,,,9.0,8.436034141207372,3.332204510175204
41.0,2.0,3.0,2.0,1.0,10.7494458688021,106.63942799982,15.298885005321504,20.454141463799196,3272.9,0,1,1,1,0,0,15.072348751891049,7.236395856885331,92.76421522197438,0.0,5.0,7.3556276385274435,1.6486586255873816
95.0,2.0,6.0,2.0,2.0,10.8078878334204,106.703359785111,18.827244701348747,50.23742749693513,46.8,1,0,0,0,0,0,67.28809664920624,15.14957264957265,0.0,84.7863247863248,4.0,3.5543463265481656,2.3608540011180215
177.0,1.0,4.0,2.0,0.0,10.9065672475182,106.646737980349,15.203811516710664,13.150358342303551,,0,0,1,0,0,0,14.444166542366723,,,,3.0,15.685377758590748,1.824549292051046
97.0,1.0,4.0,2.0,1.0,10.7843562759744,106.759642801613,38.64743434299875,23.397947453576915,,1,0,0,0,0,0,19.567814035088464,,,,2.0,6.461933124561662,2.174751721484161
146.0,4.0,8.0,2.0,1.0,10.7580733688594,106.617184965332,10.737500000137535,7.657431272695933,2655.2,0,1,1,0,0,0,8.919791838090877,32.40396203675806,0.0,67.59679120216933,12.0,9.380884457879532,2.740840023925201
69.0,5.0,5.6,2.0,2.0,10.8120853622268,106.688377144182,18.827244701348747,15.14978969354972,59.5,1,0,0,0,0,1,21.13073528922559,36.403361344537814,0.0,63.68067226890757,9.0,4.246346354695473,2.3513752571634776
54.0,5.0,4.0,2.0,2.0,10.7824069405989,106.608981184399,10.737500000137535,10.394745958733749,48.0,0,0,0,0,0,0,16.09753635669316,0.0,0.0,99.97916666666669,11.0,10.087594799131082,2.1400661634962708
48.0,4.0,11.599999999999998,2.0,2.0,10.7757468543318,106.63908613391,14.870739305516691,22.67666625886285,89.8,0,0,0,0,0,1,15.84875973197314,83.44097995545658,0.0,16.525612472160354,7.0,6.774088737666525,2.272125885509337
45.0,2.0,5.0,2.0,2.0,10.8051156065463,106.681893841136,18.635920863560628,15.14978969354972,33.6,1,0,0,0,1,0,11.471099772673012,0.0,0.2083333333333333,99.76190476190476,5.0,3.8577838107485576,2.122261538862764
50.0,2.0,6.0,2.0,0.0,10.7757932580047,106.620280740954,10.737500000137535,10.394745958733749,55.7,1,1,1,0,0,0,16.142557935824122,22.477558348294433,0.0,77.4685816876122,8.0,8.828250095189652,1.7404661748405046
52.0,3.0,3.0,2.0,1.0,10.7493864972042,106.639562408156,15.298885005321504,20.454141463799196,2750.8,1,1,1,0,0,0,15.072348751891049,68.67347680674712,17.839174058455722,13.487712665406429,5.0,7.344840310028515,2.0014800002101243
35.0,4.0,4.0,2.0,2.0,10.8051249632545,106.68208911799,18.635920863560628,15.14978969354972,14.1,1,0,0,0,0,0,11.471099772673012,15.74468085106383,0.0,84.60992907801419,7.0,3.847102056913578,2.2300144001592104
263.0,5.0,12.0,2.0,0.0,10.7934264555922,106.691339305944,53.75818181811302,34.078087611623104,77.6,1,0,0,0,0,0,32.94646314933461,1.8814432989690724,0.0,98.1056701030928,9.0,2.211679992992059,4.454347296253507
25.0,4.0,3.4,2.0,2.0,10.803390067495,106.711658725605,18.827244701348747,15.61262583785773,151.4,0,0,1,0,1,1,20.237480453892054,18.20343461030383,0.0,81.78996036988111,5.0,3.2566929993083416,1.8531680973566984
200.0,8.0,23.9,0.0,0.0,10.7797170767124,106.686579303672,54.466025226590574,107.34764903250246,132.2,0,0,0,0,0,1,19.765923501006156,0.0,0.0,0.0,12.0,1.639112458480704,4.7535901911063645
70.0,3.0,6.0,2.0,1.0,10.7567462371929,106.586020568531,10.737500000137535,10.512328309478454,2068.1,1,1,1,0,0,0,8.919791838090877,0.0,55.96247763647793,44.03752236352207,6.0,12.752000266112557,1.9810014688665831
84.0,5.0,4.0,2.0,0.0,10.8356729231004,106.842701196486,19.05373796668013,22.16312946816002,,0,1,1,1,1,1,19.567814035088464,,,,11.0,16.829409980998346,2.8875901149342877
1.144,9.0,26.8,2.0,0.0,10.7316559401263,106.731316297793,17.789285714287892,17.965273189688673,133.4,0,0,0,0,0,1,8.354716452845052,15.952023988005998,0.0,84.08545727136432,153.0,5.933718710355571,4.948759890378168
780.0,11.0,32.0,0.0,0.0,10.7907921264924,106.637353940447,14.870739305516691,29.13559552982879,677.0,0,0,0,0,0,1,37.436049001394586,34.68833087149187,55.190546528803544,10.118168389955686,53.0,7.154701464994712,4.48863636973214
56.0,2.0,3.0,2.0,1.0,10.7512712547919,106.722335433897,17.789285714287892,14.156201430091995,,1,0,0,0,0,0,14.885610116243026,,,,4.0,3.597506030309757,1.9878743481543455
15.0,2.0,3.2,2.0,0.0,10.7809780091312,106.676015853344,54.466025226590574,14.561476341810373,1019.9,0,0,0,0,0,1,13.91218407896223,19.44308265516227,0.0,80.55593685655457,2.0,2.795372879731785,1.2237754316221157
96.0,3.0,8.0,0.0,2.0,10.69125,106.721214,8.13167257069548,11.940038407105884,124636.3,0,0,0,0,0,1,17.996490650423738,6.473475223510326,13.61510250224052,12.82587015179366,10.0,9.676579764413786,2.4849066497880004
63.0,4.0,12.0,2.0,2.0,10.8300140004831,106.702755257732,18.827244701348747,16.235786822236673,1905.3,0,0,1,0,0,0,18.546218260831903,84.7178921954548,0.4099092006508161,14.871148900435626,9.0,6.008803328309677,2.4765384001174837
64.0,5.0,6.0,2.0,2.0,10.8476077784879,106.790829776061,15.481076923082806,17.70994435982317,,1,0,0,0,0,1,16.049415901916916,,,,8.0,12.627257186505602,2.322387720290225
56.0,3.0,3.0,2.0,2.0,10.8293789013136,106.671230449446,11.098013468192365,14.561476341810373,1668.6,1,0,0,0,0,0,9.704490498839132,25.07371449119022,74.82799952055615,0.1006832074793239,7.0,6.772999093103856,1.9878743481543455
72.0,3.0,3.0,2.0,2.0,10.7265013648893,106.733536024408,17.789285714287892,8.631667515460695,1889.4,0,0,0,0,0,0,8.354716452845052,70.85000529268551,0.0,29.14999470731449,7.0,6.545971176782016,2.2823823856765264
41.0,3.0,4.225,2.0,0.0,10.7660600975341,106.670206047344,24.737276401817315,24.57074925894742,71.0,0,1,0,1,0,1,13.97193500441784,14.309859154929578,0.0,85.7605633802817,7.0,3.5511131000701788,1.8082887711792657
83.0,4.0,12.0,0.0,0.0,10.823300389354,106.704589069941,18.827244701348747,16.235786822236673,974.8,1,1,1,1,1,0,19.771552740658063,48.79154698399672,8.389413212966764,42.814936397209685,9.0,5.273351877926259,2.6026896854443837
65.0,3.0,5.0,2.0,2.0,10.7278919785998,106.735985924134,17.789285714287892,8.631667515460695,16168.8,0,1,1,0,0,0,16.16980960388318,19.041116223838504,18.235366879422095,62.723393201721834,6.0,6.56808423417751,2.3513752571634776
54.0,2.0,4.0,2.0,2.0,10.8054471871,106.68168645836,18.635920863560628,15.14978969354972,52.9,1,0,0,0,0,0,11.471099772673012,17.03213610586011,0.0,83.00567107750472,6.0,3.901043477001996,2.3504224224082058
127.0,7.0,17.9,2.0,0.0,10.7876477250195,106.688377508711,54.466025226590574,107.34764903250246,1337.8,0,0,0,0,0,1,67.17937805558644,80.3438481088354,0.0,19.654656899387053,10.0,1.8996666942882172,4.836281906951478
128.0,5.0,14.0,2.0,2.0,10.8305753710283,106.705723779432,18.827244701348747,16.235786822236673,36014.6,1,0,0,0,0,0,18.82604943532088,12.228623946954848,87.7714871191128,0.0,10.0,6.0894826618687325,2.8735646395797834
64.0,5.0,5.0,2.0,2.0,10.8196302862649,106.674956596717,11.098013468192365,15.13057065447157,285.7,0,0,0,1,0,0,14.33685006234825,5.187259362968149,0.0,0.0,10.0,5.6294630763444875,2.517696472610991
64.0,4.0,6.0,2.0,2.0,10.8749669140788,106.658175244287,8.826587031047127,11.431852696313566,2033.4,1,1,0,0,0,0,13.91435834230355,13.235959476738463,0.0,86.76354873610701,9.0,11.9615911038848,2.0731719286662407
43.0,4.0,3.9,2.0,2.0,10.7617290631428,106.678005541584,28.097694428239997,18.09242242658114,10.4,0,0,0,1,1,1,13.085481674788973,7.019230769230769,0.0,93.17307692307692,15.0,2.9803418292740216,2.331172549845958
56.0,4.0,8.0,2.0,0.0,10.7732037776844,106.655044652219,15.05787481873062,15.922894100217071,153.9,1,0,1,1,0,0,18.577683643208463,17.816764132553605,0.0,82.16374269005848,9.0,5.040435825424638,2.803360380906535
72.0,1.0,20.0,2.0,1.0,10.7938630143229,106.620661513549,14.870739305516691,8.579371944866423,219.4,1,1,1,0,0,0,16.965358342303553,14.690063810391976,0.0,85.29626253418414,3.0,9.008077962424696,2.5877640352277083
45.0,3.0,7.0,2.0,0.0,10.7634097072863,106.642422275656,15.05787481873062,14.561476341810373,4763.5,1,0,0,0,1,0,8.437432748989561,13.250131206045973,86.74965886428045,0.0,8.0,6.560847101483423,2.1400661634962708
61.0,4.0,15.466666666666669,1.0,0.0,10.778753094071,106.761602434665,38.64743434299875,37.87994066039128,,1,0,0,0,0,1,15.38545625285666,,,,10.0,6.61598367974164,2.5257286443082556
60.0,2.0,3.0,2.0,2.0,10.8164203665899,106.603556175715,10.737500000137535,8.14797889575701,1520.9,0,0,0,0,0,0,14.042854202479177,95.20284042343349,0.0,4.799789598264185,5.0,11.563606021358712,1.6486586255873816
87.0,3.0,8.0,2.0,1.0,10.7802351805258,106.760050412267,38.64743434299875,37.87994066039128,,1,0,0,0,0,0,19.567814035088464,,,,6.0,6.456545936630841,2.1400661634962708
84.0,5.0,4.0,2.0,2.0,10.7999182062934,106.6737475314,18.635920863560628,23.84569045566588,579606.9,1,0,0,0,0,0,19.875267893641407,13.500874471991276,85.7039676373763,0.1408420086096283,12.0,3.999968904027141,2.8786365016777435
60.0,1.0,2.0,2.0,0.0,10.8529489485317,106.719957376625,15.481076923082806,17.745664748897063,,1,1,1,1,0,0,15.091142113333497,,,,3.0,8.80072716552733,1.5686159179138452
40.0,2.0,7.181818181818182,2.0,1.0,10.7767090202741,106.651398531346,19.38917355371904,24.57074925894742,666.2,0,1,1,0,0,1,19.567814035088464,98.29780846592614,0.0,1.7021915340738516,4.0,5.429660060250081,1.8718021769015911
37.0,5.0,5.0,2.0,2.0,10.8054488300738,106.682169600556,18.635920863560628,15.14978969354972,947.1,0,0,0,0,0,0,11.471099772673012,79.44884383908774,0.0,20.554323725055433,8.0,3.872765102163784,2.2669579153508947
279.0,1.0,20.0,2.0,0.0,10.8429524482172,106.820171608213,19.05373796668013,22.16312946816002,,0,0,1,0,0,0,21.08086368920939,,,,8.0,14.98534572856592,3.688879454113936
49.0,3.0,6.0,2.0,3.0,10.805918558762,106.711701350784,18.827244701348747,23.999312450524993,366.2,1,1,1,0,0,0,20.237480453892054,13.97596941561988,0.0,86.02949208083017,6.0,3.5225618353009525,2.272125885509337
95.0,3.0,8.05,2.0,0.0,10.7569167434855,106.678182905437,28.097694428239997,15.13057065447157,2191.4,0,1,1,1,0,1,83.28399184762165,77.6042712421283,0.0,22.393447111435613,10.0,3.28173219995323,3.9435216724875177
68.0,3.0,6.0,2.0,1.0,10.778373449169,106.613703727454,10.737500000137535,10.394745958733749,80.1,1,1,1,0,0,0,21.76764842974052,75.06866416978777,0.0,24.91885143570537,7.0,9.550260754588695,2.060513531794317
50.0,4.0,5.333333333333334,0.0,0.0,10.87904,106.5525,15.203811516710664,9.804078497114617,34049.8,0,0,0,0,0,1,19.567814035088464,0.0,10.637712996845796,0.0,8.0,19.86625787576402,1.8718021769015911
41.0,4.0,4.0,2.0,1.0,10.8083208666934,106.688183418818,18.827244701348747,20.32287616343902,1199.9,0,0,0,0,0,0,27.352816121584368,95.86632219351613,0.0,4.134511209267439,7.0,3.8609256583251894,2.26176309847379
329.0,3.0,10.2,0.0,0.0,10.8052665980474,106.740492743873,38.64743434299875,67.34407750317621,,0,0,0,0,0,1,119.3101697461582,,,,10.0,5.394878680662529,3.828641396489095
15.0,2.0,3.0,2.0,1.0,10.7748983691264,106.660091978983,24.737276401817315,15.61262583785773,132485.0,1,0,1,0,1,0,18.60171626789981,0.9920443823829111,0.0,0.0,4.0,4.481156083787825,1.2947271675944
