Diện tích,Số tầng,Đường vào,Loại đường vào,Quan_Huyen,Phuong_Xa,Dien_Tich_Lo,hem_xe_hoi,gan_cho_sieu_thi,gan_truong_hoc,gan_benh_vien,gan_cong_vien_ho_nuoc,duong_vao_null_flag,Ty_Le_Giao_Thong,Ty_Le_Cong_Cong_CX,Ty_Le_Khac,Ty_Le_Dat_O,Tổng số phòng,khoang_cach_trung_tam,Đường_Frequency,Đường_Target,Pháp lý_Sổ đỏ,Pháp lý_không có,Nội thất_Cơ bản,Nội thất_Trống / Nhà thô,Nội thất_Đầy đủ,Khoảng giá
-0.07061354437934364,0.23076923076923073,-0.7573022517780348,2.0,11.098013468022373,15.149860937399001,146.0,1,1,0,0,0,0,24.876712328767123,0.0,0.0,75.10958904109589,1.926790340196299,5.647694552369363,36,14.992888220243625,0.0,0.0,0.0,0.0,1.0,2.747270914255491
-0.6153360295043381,0.15384615384615383,-0.47696419252420597,0.0,19.38917355371901,18.093318479606467,44.2,0,1,1,1,0,1,20.15837104072398,0.0,0.0,79.84162895927601,-0.3326276347307223,5.18060250607727,4,26.26311687697411,1.0,0.0,0.0,1.0,0.0,2.2823823856765264
-0.5051137863376616,0.23076923076923073,-0.47696419252420597,2.0,10.737500000006847,13.482984203694478,787.9,1,1,1,0,0,0,56.18606422134789,10.615560350298262,0.0,33.20218301814952,0.29884369704142105,12.214461548891624,285,19.567814057892427,0.0,0.0,0.0,0.0,1.0,2.0399207835175526
-0.5870052748374707,0.23076923076923073,-0.47696419252420597,0.0,15.48107692307722,17.332544455579256,,1,1,1,1,0,0,,,,,0.29884369704142105,11.115981961680358,3,16.949189463302545,0.0,0.0,0.0,1.0,0.0,1.7047480922384253
-1.0432112286623965,0.07692307692307691,-1.4946801318468261,3.0,10.737500000006847,11.79885823719474,279.8,0,1,1,1,0,0,31.375982844889204,0.0,0.0,68.62044317369549,-1.2646117463788682,10.427476181097193,13,18.188075616315878,0.0,0.0,0.0,1.0,0.0,1.7884205679625405
-0.28345024098198646,0.23076923076923073,0.3450148771997841,2.0,8.826587030733174,14.285467555474675,,0,0,0,0,0,0,,,,,0.10985031969557019,12.474561104669894,1,18.057575463525218,0.0,0.0,0.0,0.0,1.0,2.2915241456346207
2.369983673836939,0.6923076923076922,2.2292491969128543,0.0,53.75818181817839,59.25648860397285,2971.1,0,0,0,0,0,0,74.29975429975431,0.0,0.0,25.698899397529537,1.5810598468132095,2.1687338061168098,33,67.42678959556216,0.0,1.0,0.0,1.0,0.0,6.129050210060545
-0.6153360295043381,0.07692307692307691,-0.7573022517780348,3.0,8.826587030733174,9.397256429506324,2225.8,1,1,1,0,0,0,100.0,0.0,0.0,0.0,-0.9030809334878898,11.297507467358534,2,16.84667199143141,0.0,0.0,1.0,0.0,0.0,1.6486586255873816
2.3622773371690085,0.15384615384615383,1.895331555093804,0.0,19.053737403258268,21.65981557903033,,1,0,0,1,0,1,,,,,0.7770510794959389,16.13965695067342,285,19.567814057892427,1.0,0.0,0.0,1.0,0.0,3.258096538021482
0.043852124346162764,0.23076923076923073,0.3450148771997841,3.0,8.826587030733174,11.964993989558423,33762.1,0,0,0,0,1,0,0.2522651138406674,18.8968103287414,80.85089493840727,0.0,0.29884369704142105,13.625065667931644,7,16.90521334010359,0.0,0.0,0.0,0.0,1.0,2.2607208888953467
0.8682893734739899,0.15384615384615383,0.6488190377612324,3.0,24.737282299672927,20.454141465138118,240.0,0,0,0,0,0,1,24.616666666666667,0.0,0.0,75.4875,0.9138590870128399,3.503534510194315,24,26.4738808953354,0.0,0.0,0.0,1.0,0.0,3.9889840465642745
-1.0055555553658297,0.23076923076923073,-1.4946801318468261,0.0,9.364834955468142,15.288713651298618,349.4,0,0,0,0,0,0,13.649112764739554,86.3594733829422,0.0,0.0,-0.3326276347307223,10.08690903009584,7,18.507985168251214,0.0,0.0,0.0,0.0,1.0,1.6486586255873816
3.768495231000653,0.15384615384615383,2.6090602381972627,0.0,38.647438220481845,58.28290665694527,,0,0,0,0,0,1,,,,,3.4538607332955267,5.751983131301858,1,66.22417569248617,0.0,0.0,0.0,1.0,0.0,5.43372200355424
