Diện tích,Số tầng,Đường vào,Latitude,Longitude,Loại đường vào,Quan_Huyen,Phuong_Xa,Dien_Tich_Lo,hem_xe_hoi,gan_cho_sieu_thi,gan_truong_hoc,gan_benh_vien,gan_cong_vien_ho_nuoc,duong_vao_null_flag,Đường_Từ_Địa_Chỉ,Ty_Le_Giao_Thong,Ty_Le_Cong_Cong_CX,Ty_Le_Khac,Ty_Le_Dat_O,Tổng số phòng,khoang_cach_trung_tam,Pháp lý_Sổ đỏ,Pháp lý_không có,Nội thất_Cơ bản,Nội thất_Trống / Nhà thô,Nội thất_Đầy đủ,Khoảng giá
73.0,4.0,16.0,10.7940244123647,106.668599762787,0.0,19.38917355371901,18.83383064658232,1951.4,0,0,0,0,0,0,24.641850909075103,94.3363738854156,0.0,0.0,5.61853028594855,10.0,4.0767147155374355,0.0,0.0,0.0,0.0,1.0,11.2
48.0,4.0,12.0,10.8298579704802,106.702692422737,0.0,18.827244701348747,16.235786892588425,1905.3,1,0,0,0,0,0,19.23866524947719,84.7178921954548,0.4099092006508161,0.0,14.871148900435626,9.0,5.991258293673488,0.0,0.0,0.0,1.0,0.0,11.2
30.0,4.0,3.0,10.7918684806463,106.650859747069,3.0,19.38917355371901,16.924787565129154,408.9,1,0,1,0,0,0,20.25050569105691,1.191000244558572,0.0,98.80899975544143,0.0,6.0,5.764496684230427,0.0,0.0,0.0,0.0,1.0,5.9
56.0,1.0,4.0,10.8897563499123,106.767187355082,0.0,15.48107692307722,16.151929588086617,,0,0,0,0,0,0,18.595595821172992,,,,,4.0,14.563465832437846,0.0,0.0,0.0,1.0,0.0,4.45
73.0,3.0,4.0,10.7963023771725,106.706873276266,2.0,18.827244701348747,15.081788755498186,944.4,0,0,0,0,0,0,19.911470140858842,0.4447268106734434,0.0,0.0,99.55209656925032,18.0,2.3439455382923646,0.0,0.0,0.0,0.0,0.0,8.8
130.0,1.0,12.0,10.8434272277201,106.742341531799,3.0,15.48107692307722,18.370149256274082,,0,0,0,0,0,0,19.222790783577807,,,,,3.0,8.746644281271644,0.0,0.0,1.0,0.0,0.0,15.49
96.0,4.0,14.0,10.7853583047136,106.621718409672,3.0,14.87073929990493,12.804496961724974,671.2,0,1,1,0,0,0,20.25050569105691,47.85458879618593,0.0,0.0,52.14243146603099,9.0,8.733256723770888,0.0,0.0,0.0,1.0,0.0,10.8
52.0,3.0,6.65,10.839129494393884,106.6203074902296,3.0,8.826587030733174,18.897367086496754,2679.6,0,0,0,0,0,1,19.567814035091047,44.03306463651292,10.545977011494251,0.0,45.41983878190774,9.0,11.275875623944486,0.0,0.0,0.0,1.0,0.0,5.45
226.0,3.0,7.6,10.82729670451,106.760719069752,3.0,15.48107692307722,15.706358342303552,,0,0,0,0,0,1,20.25050569105691,,,,,7.0,8.656755392893643,0.0,0.0,0.0,1.0,0.0,40.68
70.0,4.0,18.0,10.7226243535753,106.611857857775,3.0,10.737500000006847,13.181777405603473,154.5,0,1,1,0,0,0,20.776405006591933,99.6569579288026,0.0,0.0,0.3171521035598705,8.0,11.413643931425256,0.0,0.0,0.0,1.0,0.0,8.8
88.0,2.0,11.0,10.813514484374,106.690183989982,3.0,18.827244701348747,16.924787565129154,539.3,0,0,0,0,0,1,17.40171754184511,15.701835712961248,0.0,0.0,84.30187279807157,4.0,4.33847769089985,0.0,0.0,0.0,1.0,0.0,12.99
268.0,2.0,7.0,10.7877588603419,106.685827597542,0.0,54.46617152529408,106.67729565230768,452.1,0,0,0,0,0,0,75.75321427483613,18.20614908206149,0.0,0.0,81.78279141782792,23.0,2.119582162484855,1.0,0.0,0.0,1.0,0.0,73.0
52.0,2.0,4.0,10.8475759095338,106.84017466167,0.0,15.48107692307722,25.613782122221185,,0,0,0,0,0,0,20.25050569105691,,,,,5.0,17.148651760697728,0.0,0.0,0.0,1.0,0.0,3.9
25.0,4.0,4.0,10.8205580896455,106.685162099022,0.0,11.098013468022373,15.13100312673361,128.7,0,0,0,0,0,0,18.06394396884742,0.0,0.0,0.0,100.0,7.0,5.25156094140607,0.0,0.0,1.0,0.0,0.0,4.7
178.0,4.0,17.65,10.7833929901309,106.697347651936,0.0,54.46617152529408,24.56391683041859,584.2,0,0,0,0,0,1,33.00107166459517,0.0,0.0,99.9914412872304,0.0,7.0,0.9185796437590188,0.0,1.0,0.0,1.0,0.0,120.0
50.0,4.0,5.333333333333334,10.8381681439135,106.637034278493,0.0,11.098013468022373,15.61262632367065,740.6,0,0,0,0,0,1,10.818659325601992,15.640021604104778,0.0,0.0,84.36537942209019,8.0,9.836191708837193,1.0,0.0,0.0,1.0,0.0,7.75
61.0,3.0,6.0,10.692577367348,106.741197049553,0.0,8.131668552257471,7.431275025157785,132.3,0,0,1,0,0,0,8.354727166160457,13.280423280423278,0.0,0.0,86.73469387755102,7.0,10.258498140388545,0.0,0.0,0.0,0.0,1.0,6.8
55.0,4.0,6.0,10.8034639078387,106.682012379169,3.0,18.63592086332186,18.093318479606467,382.4,1,0,0,0,0,0,17.184474827935027,6.053870292887029,0.0,0.0,93.951359832636,10.0,3.6976869290715775,0.0,0.0,0.0,0.0,1.0,14.99
56.0,4.0,7.0,10.8739432663768,106.652917506058,2.0,8.826587030733174,13.805666803246416,968.1,1,0,0,0,0,0,20.25050569105691,62.888131391385194,0.0,0.0,37.11600041318046,9.0,12.095508358616238,0.0,0.0,0.0,0.0,1.0,6.96
209.0,7.0,20.4,10.8008888861303,106.732296108523,0.0,38.647438220481845,58.28290665694527,,0,0,0,0,0,1,20.25050569105691,,,,,35.0,4.3898137204096175,0.0,1.0,0.0,1.0,0.0,39.9
72.0,3.0,6.166666666666666,10.795133191683,106.648530024144,3.0,19.38917355371901,20.454141465138118,8724.6,0,0,0,0,0,1,17.16889699849127,14.020470852531922,85.62547280104532,0.0,0.3539417279875295,9.0,6.1237041347225505,0.0,1.0,0.0,1.0,0.0,16.9
90.0,5.0,10.0,10.824685454711,106.717317724537,3.0,15.48107692307722,14.40074884671146,,1,1,1,0,0,1,17.750769632832952,,,,,11.0,5.696016516685838,0.0,0.0,0.0,0.0,1.0,16.8
70.0,2.0,30.0,10.7381479400275,106.63725088183,3.0,12.006306645336863,15.288713651298618,105843.5,0,0,0,0,0,0,20.25050569105691,16.008248026567525,83.99173307760988,0.0,0.0,5.0,8.146476013742593,0.0,0.0,0.0,0.0,1.0,9.5
19.0,2.0,6.0,10.7650203740926,106.616667488423,0.0,10.737500000006847,8.135783941420566,58.5,0,0,0,0,0,0,19.567814035091047,63.846153846153854,0.0,36.15384615384615,0.0,3.0,9.303529851391769,0.0,0.0,0.0,1.0,0.0,2.75
44.0,3.0,4.0,10.7929861338285,106.677894952755,3.0,18.63592086332186,20.454141465138118,2368.0,1,0,1,1,0,0,20.25050569105691,48.47677364864865,0.0,0.0,51.521114864864856,7.0,3.161046652653894,1.0,0.0,0.0,1.0,0.0,7.4
211.0,2.0,11.9,10.722883,106.71721,0.0,17.789285714285825,34.311080856230646,921306.6,0,1,1,1,0,1,20.25050569105691,18.16232837146722,22.868941783332502,0.0,58.968724418125305,8.0,6.162967407769115,0.0,0.0,0.0,0.0,1.0,83.5
40.0,2.0,3.0,10.7315799085739,106.731744646077,0.0,17.789285714285825,30.38692272100736,1452.5,0,1,1,0,0,0,8.354727166160457,95.6344234079174,0.0,0.0,4.364888123924268,5.0,5.966873313050593,0.0,0.0,0.0,0.0,1.0,5.5
44.0,2.0,2.0,10.7823808229015,106.648224976318,0.0,19.38917355371901,14.561953480312356,30.5,0,0,0,0,0,0,9.90181956943871,0.0,0.0,0.0,99.96721311475407,4.0,5.819110185495446,0.0,0.0,1.0,0.0,0.0,4.6
55.0,1.0,4.0,10.7987981150841,106.630304588315,2.0,14.87073929990493,14.237298722437757,391.9,1,0,0,0,0,0,20.25050569105691,97.37688185761677,0.0,0.0,2.633324827762185,8.0,8.137896284094209,0.0,0.0,0.0,1.0,0.0,5.6
67.0,5.0,20.0,10.7719557193874,106.669449273149,3.0,24.737282299672927,20.454141465138118,2660.0,0,0,0,0,0,1,26.807768326301748,58.180075187969926,0.0,0.0,41.81203007518797,14.0,3.486485242691312,1.0,0.0,0.0,1.0,0.0,27.8
25.0,4.0,7.5,10.7813838330666,106.67660267162,3.0,54.46617152529408,14.561953480312356,69.9,0,0,0,0,0,1,20.25050569105691,0.0,0.0,0.0,100.0,7.0,2.7420668935394747,0.0,0.0,0.0,0.0,1.0,16.5
136.0,3.0,14.2,10.7496197302095,106.628791464756,3.0,12.006306645336863,20.454141465138118,1870.1,1,1,1,1,1,1,20.089660861147053,91.41810598363725,5.7424736645099195,0.0,2.8388856210897817,12.0,8.425983960451733,0.0,0.0,1.0,0.0,0.0,25.5
54.0,3.0,6.0,10.7998272534687,106.630513022428,3.0,14.87073929990493,14.237298722437757,665.5,0,0,0,0,0,0,18.686154441087304,9.908339594290007,0.0,0.0,90.09166040571,9.0,8.15271992116062,0.0,0.0,0.0,1.0,0.0,7.5
161.0,7.0,21.7,10.8461060617744,106.723667968493,3.0,15.48107692307722,14.40074884671146,,0,0,0,0,0,1,18.903841583700096,,,,,8.0,8.175855257389905,0.0,0.0,0.0,1.0,0.0,33.0
52.0,4.0,4.0,10.7925588130836,106.675578430295,2.0,18.63592086332186,16.924787565129154,242.4,1,0,0,0,0,0,20.107903413527687,0.0,0.0,0.0,99.97937293729372,8.0,3.340922745577826,0.0,0.0,0.0,0.0,1.0,11.7
145.0,4.0,8.0,10.7953548793141,106.640567503263,3.0,19.38917355371901,15.61262632367065,378.2,0,0,0,0,0,0,21.19494463973162,0.0,0.0,0.0,99.9920676890534,36.0,6.9534407594405145,0.0,0.0,0.0,0.0,1.0,29.9
90.0,4.0,16.0,10.7025028618746,106.728438269243,3.0,17.789285714285825,18.28632481919144,4537.2,0,1,1,0,1,0,20.25050569105691,49.63215198801023,0.0,0.0,50.36872961297717,9.0,8.7011427923863,0.0,0.0,0.0,0.0,1.0,17.5
50.0,4.0,6.0,10.6851375194021,106.750102018246,3.0,8.131668552257471,7.431275025157785,,1,1,1,0,1,0,11.761918800261277,,,,,9.0,11.434139886534409,0.0,0.0,0.0,0.0,1.0,6.9
52.0,1.0,5.0,10.8442596439445,106.756890937686,2.0,15.48107692307722,15.706358342303552,,1,0,0,0,0,1,14.230094570897254,,,,,3.0,9.733535906373426,0.0,0.0,0.0,1.0,0.0,5.45
47.0,2.0,6.0,10.8707067850047,106.68862897179,0.0,8.826587030733174,8.427513172672999,1485.9,0,0,0,0,0,1,20.25050569105691,23.938353859613706,0.0,0.0,76.06030015478834,5.0,10.618630803046765,0.0,0.0,0.0,1.0,0.0,4.25
36.0,2.0,4.0,10.8027688224669,106.676754358948,0.0,18.63592086332186,24.56391683041859,86.2,0,1,1,0,1,1,20.25050569105691,15.150812064965196,0.0,0.0,84.84918793503479,4.0,3.991432294502801,0.0,0.0,1.0,0.0,0.0,6.7
49.0,1.0,20.0,10.7467911142573,106.574763209047,3.0,10.737500000006847,17.86847969544204,4267.6,0,0,0,0,0,0,20.25050569105691,18.84829880963539,19.177757990439588,61.97324022869997,0.0,5.0,14.177975415607172,0.0,1.0,0.0,1.0,0.0,4.35
120.0,2.0,8.0,10.7468035632317,106.688779650056,3.0,9.364834955468142,20.918551142754602,231.8,1,1,0,0,0,0,18.024373561592082,0.0,0.0,0.0,100.0,12.0,3.5144121327700266,0.0,0.0,0.0,1.0,0.0,13.9
126.0,2.0,8.0,10.734664,106.70855,0.0,17.789285714285825,34.311080856230646,707353.2,0,0,0,0,0,0,19.567814035091047,34.28193581367837,19.24510131572177,0.0,46.47296145687897,8.0,4.667849255574301,0.0,0.0,0.0,1.0,0.0,31.0
46.0,5.0,3.0,10.8126066635783,106.68510593869,3.0,18.827244701348747,15.149860937399001,1779.6,0,1,1,1,0,0,20.46129821819246,6.47954596538548,87.78264778601934,0.0,5.740053944706677,16.0,4.4295308569010885,0.0,0.0,0.0,1.0,0.0,8.5
56.0,4.0,16.0,10.8010504255612,106.627385843937,3.0,14.87073929990493,14.237298722437757,255.1,0,0,0,0,0,0,20.25050569105691,35.3077224617797,0.0,0.0,64.67267738141905,8.0,8.51996357535329,0.0,0.0,0.0,0.0,1.0,9.2
168.0,1.0,8.0,10.9614342355869,106.59162866933,3.0,17.449365566351183,18.280455712921494,,1,1,1,0,0,0,19.567814035091047,,,,,7.0,23.83406417032043,0.0,0.0,0.0,1.0,0.0,2.5
252.0,4.0,8.38,10.8165304339539,106.77890362094,0.0,19.053737403258268,20.177656837434043,,0,0,0,0,0,1,19.567814035091047,,,,,8.0,9.619305178228544,0.0,0.0,0.0,0.0,1.0,22.9
50.0,1.0,10.666666666666664,10.8444828516131,106.846108177327,0.0,19.053737403258268,25.613782122221185,,1,1,0,0,1,1,19.567814035091047,,,,,2.0,17.573575338431304,0.0,1.0,1.0,0.0,0.0,6.8
36.0,3.0,4.0,10.8028865849936,106.678224239311,3.0,18.63592086332186,24.56391683041859,3583.1,0,1,1,1,0,1,20.25050569105691,2.728363707404203,97.27247355641762,0.0,0.0,7.0,3.896347578134418,0.0,0.0,1.0,0.0,0.0,6.25
215.0,3.0,20.0,10.7530246384543,106.614435285868,0.0,10.737500000006847,19.36213730687916,,0,1,1,1,0,0,19.375154550884368,,,,,11.0,9.805749158243472,0.0,0.0,0.0,1.0,0.0,41.0
62.0,5.0,6.0,10.8656243373671,106.670557249706,0.0,8.826587030733174,9.397256429506324,661.5,1,1,1,0,0,0,17.46113054409074,2.2645502645502646,0.0,0.0,97.72940287226002,10.0,10.509245437077464,0.0,0.0,0.0,0.0,1.0,6.59
600.0,3.0,20.0,10.71493,106.725685,3.0,17.789285714285825,30.38692272100736,1034216.8,0,0,0,0,0,0,20.25050569105691,16.500876798752444,17.54197475809714,0.1461792150349907,65.81097212886118,13.0,7.302515491085737,0.0,0.0,0.0,1.0,0.0,235.0
76.0,4.0,8.0,10.8655068130467,106.670441705806,2.0,8.826587030733174,9.397256429506324,701.2,1,1,1,0,0,0,17.46113054409074,4.401026811180833,0.0,0.0,95.6032515687393,9.0,10.50087133077766,0.0,0.0,0.0,0.0,1.0,7.59
68.0,6.0,8.666666666666666,10.7611926521837,106.66028633277,3.0,24.737282299672927,15.288713651298618,1788.3,0,1,1,1,0,1,23.072180951086057,2.5286585024883967,97.47190068780404,0.0,0.0,6.0,4.752670708930864,0.0,1.0,0.0,1.0,0.0,33.9
90.0,2.0,12.0,10.8119434279291,106.624304217114,0.0,14.87073929990493,13.051852005459661,1348.6,0,1,1,0,0,0,20.25050569105691,8.571852291265015,64.69079044935488,0.0,26.73661574966632,4.0,9.291715527441353,0.0,0.0,0.0,1.0,0.0,9.5
60.0,2.0,3.0,10.8143797132344,106.632399863435,1.0,14.87073929990493,13.051852005459661,2916.2,1,1,0,0,0,0,17.16889699849127,18.405116247170977,81.59625540086415,0.0,0.0,4.0,8.63257966158569,0.0,0.0,0.0,0.0,1.0,5.6
50.0,2.0,3.5,10.807973250764,106.702872867386,0.0,18.827244701348747,20.454141465138118,75.5,0,1,1,0,0,1,15.076317258595626,11.417218543046356,0.0,0.0,88.55629139072848,6.0,3.560533133559916,0.0,0.0,0.0,1.0,0.0,6.98
60.0,4.0,8.0,10.8298100181314,106.702253812716,0.0,18.827244701348747,16.235786892588425,2379.9,0,0,1,0,0,0,19.23866524947719,7.752426572545065,0.0,0.0,92.24757342745494,8.0,5.984728055460513,0.0,0.0,0.0,1.0,0.0,10.0
163.0,5.0,10.0,10.7889224217189,106.661087839497,0.0,19.38917355371901,20.454141465138118,38.8,1,1,1,1,1,0,20.30768956947936,85.64432989690721,0.0,0.0,14.252577319587632,12.0,4.600741999345558,0.0,0.0,0.0,1.0,0.0,18.0
60.0,4.0,6.0,10.807095142245,106.718741185482,3.0,18.827244701348747,23.596282954466844,333.5,1,0,0,0,0,0,29.161416890612465,79.2383808095952,8.992503748125937,0.0,11.778110944527736,14.0,3.9583035652142513,0.0,0.0,0.0,0.0,1.0,11.69
52.0,1.0,5.0,10.8290656930809,106.772948889954,2.0,19.053737403258268,20.177656837434043,,0,1,1,0,0,0,20.25050569105691,,,,,4.0,9.818512155287776,0.0,0.0,0.0,0.0,1.0,5.3
65.0,4.0,8.0,10.7695955617023,106.67573847309,3.0,54.46617152529408,18.83383064658232,867.0,1,0,0,0,0,1,19.911470140858842,90.21337946943484,0.0,0.0,9.787773933102653,11.0,2.8604384878643896,0.0,0.0,0.0,1.0,0.0,22.0
126.0,7.0,15.9,10.7915588922281,106.691771824472,3.0,53.75818181817839,34.07029975082686,50.9,0,0,0,0,0,1,25.9063569677296,0.0,0.0,0.0,99.9607072691552,11.0,2.007823863509752,0.0,1.0,0.0,1.0,0.0,27.0
129.0,3.0,6.0,10.7457053502753,106.61555898125,3.0,10.737500000006847,19.36213730687916,,0,0,1,1,1,1,20.25050569105691,,,,,8.0,9.933103647235422,0.0,0.0,0.0,1.0,0.0,16.3
84.0,2.0,8.0,10.7788088304321,106.640643394914,0.0,14.87073929990493,21.72974125281273,344.1,0,1,1,1,0,0,20.25050569105691,28.1110142400465,0.0,0.0,71.89479802383028,4.0,6.611272192773956,0.0,0.0,0.0,1.0,0.0,9.0
33.0,4.0,3.0,10.772628552662,106.684349477756,0.0,54.46617152529408,18.093318479606467,79.8,0,1,0,0,0,1,35.13373860631083,1.4786967418546366,0.0,98.53383458646616,0.0,7.0,1.8677479305442748,0.0,0.0,0.0,0.0,1.0,8.68
62.0,3.0,6.1,10.829862296405,106.638249647473,2.0,11.098013468022373,20.454141465138118,143.1,1,0,0,0,0,1,16.195980401453983,26.820405310971353,0.0,0.0,73.17959468902865,8.0,9.110211783224836,0.0,0.0,0.0,1.0,0.0,7.5
86.0,7.0,16.0,10.8061294917838,106.697160047782,3.0,18.827244701348747,15.61262632367065,1561.1,0,1,0,0,0,0,17.40171754184511,78.39408109666262,0.0,0.0,21.607840625200183,36.0,3.377774166195553,0.0,0.0,0.0,1.0,0.0,26.0
333.0,4.0,30.5,10.84037,106.8447,0.0,19.053737403258268,21.65981557903033,,0,0,0,0,0,1,19.567814035091047,,,,,10.0,17.24035338984533,0.0,0.0,0.0,1.0,0.0,36.5
34.0,3.0,4.0,10.7610420404342,106.692277710554,3.0,53.75818181817839,32.631365062301924,1350.4,0,0,0,0,0,1,24.998865480621035,26.692831753554497,73.30790876777252,0.0,0.0,5.0,1.9222776717773835,0.0,0.0,1.0,0.0,0.0,18.5
60.0,3.0,6.0,10.7872158151187,106.651489833699,2.0,19.38917355371901,16.924787565129154,1349.1,1,0,0,0,0,0,9.90181956943871,85.93729152768513,0.0,14.059743532725522,0.0,8.0,5.560677777974159,0.0,0.0,1.0,0.0,0.0,7.45
800.0,7.0,18.7,10.7516841772398,106.701417261081,3.0,17.789285714285825,17.287883938053668,498563.61,0,0,0,0,0,1,13.55522012715968,95.4990898754123,0.0,0.1154456499542756,4.385462468871324,53.0,2.7040182355908295,0.0,0.0,0.0,1.0,0.0,48.0
100.0,5.0,8.0,10.8802957640674,106.630457285625,0.0,8.826587030733174,11.964993989558423,4135.2,0,0,0,0,0,0,20.25050569105691,0.3990133488102148,51.85964403172761,0.0,47.742309924550206,9.0,13.929077782117504,1.0,0.0,0.0,1.0,0.0,10.39
146.0,2.0,6.0,10.6752703958401,106.698596507138,3.0,8.131668552257471,11.187905093453665,8984.1,1,0,0,0,0,0,8.502652923904137,23.81229060228626,0.0,0.0,76.18804332097817,5.0,11.20395995013299,0.0,0.0,1.0,0.0,0.0,7.2
58.0,2.0,3.0,10.7500825693968,106.696866955608,0.0,17.789285714285825,17.287883938053668,27404.0,0,1,1,0,0,0,13.55522012715968,0.0,0.0,0.0,100.0,6.0,2.918749200652748,0.0,0.0,0.0,0.0,1.0,7.2
102.0,3.0,20.0,10.805931324041488,106.79072655128572,0.0,19.053737403258268,23.42179327737413,,0,0,0,0,0,1,20.87381731865282,,,,,8.0,10.3400632838345,0.0,0.0,0.0,0.0,1.0,17.3
43.0,4.0,3.0,10.7472190146274,106.71967883936,3.0,17.789285714285825,17.42635834230355,953.5,0,0,0,0,0,0,17.939958488612948,57.78080755112743,0.0,0.0,0.0,7.0,3.7895840133840974,0.0,0.0,1.0,0.0,0.0,5.9
133.0,4.0,11.0,10.8565488642083,106.620765347236,0.0,8.826587030733174,9.23912502081522,,0,0,0,0,0,1,20.25050569105691,,,,,32.0,12.53818346552487,0.0,1.0,0.0,1.0,0.0,12.6
97.0,4.0,12.0,10.7079504426833,106.734773041258,0.0,17.789285714285825,18.28632481919144,1589.2,0,0,0,0,0,0,19.567814035091047,0.0,0.0,0.0,100.0,12.0,8.413588319382734,0.0,0.0,1.0,0.0,0.0,16.3
51.0,3.0,8.0,10.8776468926616,106.677816471144,0.0,8.826587030733174,9.397256429506324,4427.1,0,0,0,0,0,0,17.510388497990952,83.54159607869711,16.4570486322875,0.0,0.0,9.0,11.585147980540668,0.0,0.0,1.0,0.0,0.0,5.8
52.0,3.0,4.0,10.8122636645771,106.695250431603,2.0,18.827244701348747,20.454141465138118,1372.0,1,0,0,0,0,0,14.324407498016885,80.52988338192421,0.0,0.0,19.4701166180758,8.0,4.08264203753955,0.0,0.0,0.0,0.0,1.0,7.18
67.0,1.0,8.0,10.7829686701555,106.776392655928,3.0,38.647438220481845,23.328827418358713,,0,0,1,0,0,0,20.25050569105691,,,,,2.0,8.260851342495801,0.0,0.0,0.0,1.0,0.0,7.3
118.0,4.0,6.0,10.8123878451955,106.668783032353,0.0,19.38917355371901,20.918551142754602,631.2,0,0,0,0,0,0,21.344748464934785,0.0,0.0,0.0,99.99366286438529,13.0,5.369495064917586,0.0,0.0,1.0,0.0,0.0,25.9
47.0,2.0,4.0,10.8652523404877,106.6862672551,0.0,8.826587030733174,8.427513172672999,3016.5,0,1,1,0,1,1,17.039664453189104,15.628708768440244,0.0,0.0,84.37095972153158,4.0,10.055757773538197,0.0,0.0,0.0,1.0,0.0,4.58
132.0,3.0,20.0,10.76650882555,106.659356809474,3.0,24.737282299672927,15.61262632367065,1785.0,0,0,0,1,0,0,23.072180951086057,86.6201680672269,0.0,0.0,13.36190476190476,16.0,4.680389465302634,0.0,0.0,0.0,1.0,0.0,52.0
98.0,3.0,18.1,10.7654724037317,106.663321051459,3.0,24.737282299672927,15.61262632367065,5292.0,0,0,0,0,0,1,32.67330086593139,76.54195011337869,0.0,0.0,23.46693121693122,10.0,4.289637429002471,0.0,0.0,0.0,0.0,1.0,36.0
70.0,3.0,4.0,10.7511639210456,106.722393584432,0.0,17.789285714285825,15.717993526044307,,0,0,0,0,0,0,19.567814035091047,,,,,6.0,3.610725815500357,0.0,0.0,0.0,0.0,1.0,7.8
76.0,3.0,9.25,10.7321469064232,106.616325352419,0.0,10.737500000006847,13.181777405603473,497.3,0,1,1,1,1,1,20.25050569105691,51.226623768349086,0.0,0.0,48.76935451437764,7.0,10.466279113487426,0.0,0.0,0.0,1.0,0.0,6.85
56.0,2.0,3.0,10.7768194096515,106.638634588627,0.0,14.87073929990493,21.72974125281273,49.0,0,1,1,0,0,0,19.688090336254568,10.918367346938776,0.0,0.0,89.16326530612244,7.0,6.823950562444977,0.0,0.0,1.0,0.0,0.0,6.1
22.0,5.0,6.0,10.7591853837044,106.687804597978,3.0,53.75818181817839,26.429608342303553,2104.4,1,1,0,0,0,0,37.54099080615944,99.80326934042958,0.0,0.0,0.1967306595704238,6.0,2.36750989003282,0.0,0.0,0.0,0.0,1.0,7.4
140.0,4.0,16.0,10.7957026509482,106.775844596923,0.0,38.647438220481845,44.55718221916659,,0,0,0,0,1,1,20.586367962736855,,,,,9.0,8.453225188772375,0.0,1.0,0.0,0.0,0.0,25.0
35.0,2.0,3.0,10.7785230463819,106.672454217145,3.0,24.737282299672927,16.235786892588425,80.0,0,1,1,0,0,0,20.25050569105691,14.8,0.0,0.0,85.51249999999999,4.0,3.141634252207305,0.0,0.0,1.0,0.0,0.0,7.1
76.0,3.0,7.65,10.8746236326445,106.628515342097,2.0,8.826587030733174,14.285467555474675,6719.1,1,1,1,1,0,1,17.937494731808936,0.8127576609962643,0.0,0.0,0.0,7.0,13.531699311086628,0.0,0.0,0.0,1.0,0.0,6.3
200.0,2.0,30.0,10.8441505749706,106.778696308084,3.0,19.053737403258268,19.526540511910742,,0,1,0,0,0,0,20.25050569105691,,,,,4.0,11.369039728374055,0.0,0.0,0.0,0.0,1.0,31.5
60.0,3.0,4.0,10.8690738812661,106.631456594914,3.0,8.826587030733174,9.23912502081522,,1,1,1,1,1,0,17.671025386590237,,,,,9.0,12.843831307724354,0.0,0.0,1.0,0.0,0.0,5.7
160.0,1.0,8.0,10.7938703022534,106.728825202808,0.0,38.647438220481845,24.61928661725888,,0,0,0,0,0,1,20.25050569105691,,,,,4.0,3.62215484734372,0.0,0.0,1.0,0.0,0.0,15.0
69.0,2.0,6.0,10.8013436889801,106.698753223473,3.0,18.827244701348747,18.83383064658232,6584.5,1,1,0,0,0,1,20.25050569105691,79.96096894221277,0.0,0.3786164477181258,19.661022097349836,8.0,2.8297240053312507,0.0,0.0,0.0,1.0,0.0,9.0
54.0,5.0,5.0,10.781350920849,106.653430020694,2.0,19.38917355371901,23.820911987062647,71.3,1,1,0,0,0,0,20.25050569105691,1.3744740532959328,0.0,0.0,98.62552594670406,8.0,5.241023299733701,0.0,0.0,1.0,0.0,0.0,9.9
79.0,3.0,8.0,10.8466832596805,106.65112143411,3.0,11.098013468022373,24.56391683041859,422.9,1,0,0,0,0,1,18.852521452227894,1.3478363679356822,0.0,0.0,98.66162213289196,9.0,9.56928682696026,0.0,0.0,0.0,0.0,1.0,8.5
180.0,3.0,6.0,10.8077137748647,106.787620514436,0.0,15.48107692307722,20.177656837434043,,0,0,0,0,0,1,20.87381731865282,,,,,14.0,10.08698856492189,0.0,0.0,0.0,0.0,1.0,22.5
90.0,4.0,11.818181818181817,10.7444028445569,106.630190987609,0.0,12.006306645336863,16.924787565129154,72.7,0,1,1,1,0,1,20.25050569105691,11.485557083906464,0.0,0.0,88.44566712517194,9.0,8.505653519222129,0.0,0.0,0.0,1.0,0.0,12.3
43.0,4.0,3.9,10.7619387403023,106.678087165311,3.0,29.82381843840417,18.093318479606467,133.8,0,0,1,1,0,1,17.376381907262566,2.9820627802690582,0.0,0.0,97.01046337817638,15.0,2.960417790688671,0.0,0.0,0.0,0.0,1.0,9.29
80.0,4.0,7.666666666666667,10.8263254119993,106.765185474836,3.0,19.053737403258268,21.11172623314244,,1,0,0,0,0,1,20.25050569105691,,,,,9.0,8.961622670270364,0.0,0.0,0.0,0.0,1.0,12.0
214.0,7.0,29.9,10.7718344929303,106.66944456833,2.0,24.737282299672927,20.454141465138118,75.0,1,0,0,0,0,1,26.807768326301748,0.0,0.0,0.0,99.89333333333332,14.0,3.488759608967827,0.0,0.0,1.0,0.0,0.0,68.0
52.0,5.0,8.0,10.7396070241325,106.617161261605,0.0,10.737500000006847,13.181777405603473,13183.6,1,1,0,0,0,0,20.089660861147053,4.478594617555145,95.52132953062896,0.0,0.0,10.0,10.022777554404929,0.0,0.0,0.0,0.0,1.0,7.8
180.0,3.0,6.0,10.8047197022223,106.792884058789,0.0,19.053737403258268,20.177656837434043,,0,0,0,0,0,1,20.87381731865282,,,,,14.0,10.521804060049917,0.0,0.0,0.0,0.0,1.0,22.5
45.0,5.0,6.0,10.7918227576866,106.671682759907,2.0,18.63592086332186,16.235786892588425,492.0,1,0,0,0,0,0,13.842079023496492,84.00203252032522,0.0,0.0,16.0,8.0,3.6634269400354222,0.0,0.0,1.0,0.0,0.0,12.9
